ORGANIZATION NUMBER;Party_ID;ATTRIBUTE17
5561222950;13772386;SE
5561225607;23297739;SE
5561225854;287658;SE
5561225904;10583894;SE
5561229807;10583896;SE
5561230722;355912;SE
5561232835;10583897;SE
5561234393;392057;SE
5561236141;10583899;SE
5561236927;15486855;SE
5561240481;10583901;SE
5561240598;7821153;SE
5561240630;7002460;SE
5561246033;20695739;SE
5561248153;16693551;SE
5561248500;8147646;SE
5561257881;23452987;SE
5561259002;20695740;SE
5561264465;22561643;SE
5561264564;23491722;SE
5561267690;16072660;SE
5561272302;20695741;SE
5561272724;10583904;SE
5561274100;14541630;SE
5561277475;22251549;SE
5561283846;10583908;SE
5561283960;10583909;SE
5561284620;392072;SE
5561285403;21109178;SE
5561286559;78722;SE
5561287318;10583910;SE
5561289744;20610731;SE
5561290106;23149591;SE
5561292417;22940522;SE
5561293043;22400416;SE
5561296723;20695742;SE
5561297267;10943274;SE
5561297788;22651729;SE
5561299107;21109179;SE
5561299917;18879508;SE
5561300681;17985776;SE
5561301036;10583916;SE
5561301200;10583917;SE
5561304261;20964769;SE
5561304519;10583918;SE
5561305649;2540129;SE
5561307124;417577;SE
5561308882;16146674;SE
5561311456;21050604;SE
5561311829;10583920;SE
5561312900;17682778;SE
5561313510;10583923;SE
5561314260;10583925;SE
5561314294;22400429;SE
5561317487;16146675;SE
5561318170;14619789;SE
5561321745;10583927;SE
5561321752;4320311;SE
5561322503;20479493;SE
5561322669;21087;SE
5561323287;20908493;SE
5561324046;10583928;SE
5561324228;10583929;SE
5561327056;10583930;SE
5561328526;22651730;SE
5561330506;13930303;SE
5561331637;16146676;SE
5561334763;8867494;SE
5561336990;14661582;SE
5561341453;357982;SE
5561345470;21848853;SE
5561346320;10583935;SE
5561355933;180620;SE
5561355982;10583936;SE
5561357095;22651731;SE
5561360081;20695743;SE
5561371393;12649342;SE
5561373225;20815492;SE
5561375873;14133304;SE
5561379669;11209072;SE
5561383646;10583941;SE
5561384370;4847157;SE
5561386243;417580;SE
5561386532;10583942;SE
5561388371;22269489;SE
5561394411;22482587;SE
5561401018;10583943;SE
5561403295;16450491;SE
5561404749;20695745;SE
5561408559;10583944;SE
5561409011;95003;SE
5561414755;392089;SE
5561416891;22651736;SE
5561420430;392095;SE
5561421636;8549444;SE
5561423749;20695746;SE
5561424960;10854044;SE
5561425033;7229917;SE
5561425165;10583948;SE
5561425991;22468176;SE
5561428011;392141;SE
5561428441;21901874;SE
5561435412;22044536;SE
5561436386;392145;SE
5561437764;13994372;SE
5561444844;14487652;SE
5561449058;17554706;SE
5561453548;10583953;SE
5561454223;10583954;SE
5561455337;21109181;SE
5561456756;10583955;SE
5561460634;22651738;SE
5561461814;14969529;SE
5561463018;20695748;SE
5561463976;16295801;SE
5561464909;10583956;SE
5561465229;22651739;SE
5561469890;10583957;SE
5561470534;22864624;SE
5561471003;11459263;SE
5561475897;22651740;SE
5561480186;10583961;SE
5561481010;16199501;SE
5561481028;3745222;SE
5561481366;16146678;SE
5561484477;21109182;SE
5561485169;6004261;SE
5561486308;84323;SE
5561486803;10583962;SE
5561488197;10583964;SE
5561495697;22651741;SE
5561500751;22651743;SE
5561503268;10583966;SE
5561506477;21487579;SE
5561512376;10583968;SE
5561515544;20235669;SE
5561518365;11628081;SE
5561520825;10583971;SE
5561520916;392151;SE
5561521120;180622;SE
5561523100;10583973;SE
5561524470;8727166;SE
5561529271;18709913;SE
5561532689;7958221;SE
5561535161;16146680;SE
5561539825;10583978;SE
5561541300;20514907;SE
5561547364;14350758;SE
5561548404;392154;SE
5561548545;3797324;SE
5561548925;11485219;SE
5561552794;180624;SE
5561553412;21032336;SE
5561558643;20731;SE
5561562934;21978742;SE
5561563080;20695749;SE
5561564849;20570078;SE
5561565432;19553538;SE
5561577288;23092578;SE
5561582213;392160;SE
5561583328;20267838;SE
5561585000;18087606;SE
5561587634;11563453;SE
5561589523;21538567;SE
5561591628;21217564;SE
5561593384;20695750;SE
5561595819;22651745;SE
5561596759;23261561;SE
5561601021;10583982;SE
5561602888;10583983;SE
5561605394;392165;SE
5561608976;18879581;SE
5561609552;13591402;SE
5561610113;18302488;SE
5561612093;16146681;SE
5561615674;20695751;SE
5561615864;10531200;SE
5561617191;392168;SE
5561619346;20695752;SE
5561624213;10583986;SE
5561632034;13831538;SE
5561638858;19472541;SE
5561640011;10583989;SE
5561645648;16714501;SE
5561646422;14955661;SE
5561647537;18528508;SE
5561650556;22682358;SE
5561650762;17554545;SE
5561651356;16146682;SE
5561655324;13879075;SE
5561658708;10583992;SE
5561659136;10583993;SE
5561659888;22651746;SE
5561662379;10583995;SE
5561662494;16779586;SE
5561663120;20695754;SE
5561664409;10583996;SE
5561671099;16406671;SE
5561675405;6318209;SE
5561679720;17282637;SE
5561684134;10583998;SE
5561686600;20802538;SE
5561688275;901983;SE
5561688705;18134742;SE
5561689679;17228649;SE
5561690701;20257571;SE
5561693465;15949934;SE
5561694000;417584;SE
5561694646;22651747;SE
5561696948;20347838;SE
5561701268;22651748;SE
5561701821;10584000;SE
5561702993;20964648;SE
5561703371;23149554;SE
5561708883;22697780;SE
5561710657;14969840;SE
5561715888;14350619;SE
5561719096;22584761;SE
5561719575;23134853;SE
5561719682;16146683;SE
5561720276;392191;SE
5561721654;10584002;SE
5561727040;20695755;SE
5561729343;22993591;SE
5561732883;23203537;SE
5561733360;10584005;SE
5561739383;20312168;SE
5561741116;22734610;SE
5561741249;22651749;SE
5561745521;19961579;SE
5561745752;392194;SE
5561751248;392200;SE
5561753178;10584012;SE
5561756197;10584013;SE
5561757070;10584014;SE
5561758482;392204;SE
5561758821;10584015;SE
5561760322;392206;SE
5561761916;18094523;SE
5561762138;18275802;SE
5561763862;10584018;SE
5561765750;20582526;SE
5561767103;1633722;SE
5561768705;21432069;SE
5561770974;1464628;SE
5561772764;22651751;SE
5561774976;392210;SE
5561775254;23274596;SE
5561775387;22887129;SE
5561777391;392212;SE
5561787820;10584020;SE
5561788166;20695757;SE
5561788505;20534769;SE
5561792598;10679517;SE
5561794818;20815539;SE
5561798835;13425335;SE
5561802231;392214;SE
5561804633;10584023;SE
5561810911;17960110;SE
5561811430;22807536;SE
5561811877;20695758;SE
5561817577;23431104;SE
5561818690;392216;SE
5561821561;10584029;SE
5561824458;392218;SE
5561825224;20851531;SE
5561831545;1216724;SE
5561831651;10584031;SE
5561835041;16295746;SE
5561836700;10584032;SE
5561837070;10584033;SE
5561837443;21538549;SE
5561838227;10584034;SE
5561841395;10584035;SE
5561844316;14970113;SE
5561845099;392221;SE
5561848291;21978584;SE
5561848499;22651754;SE
5561848556;392228;SE
5561848762;141572;SE
5561849356;22651755;SE
5561849836;22651756;SE
5561850172;17336907;SE
5561851063;10584036;SE
5561852103;8557158;SE
5561856385;392229;SE
5561857565;10584038;SE
5561857979;10584040;SE
5561859900;13527200;SE
5561863084;17838226;SE
5561863845;392230;SE
5561863928;10584042;SE
5561864744;10584043;SE
5561867796;20855521;SE
5561870014;18301528;SE
5561871012;392232;SE
5561873299;16146685;SE
5561877050;392235;SE
5561877795;10584045;SE
5561886549;16328725;SE
5561887562;10584049;SE
5561889097;392236;SE
5561894493;22651757;SE
5561896027;15560938;SE
5561896142;15244713;SE
5561896340;18184041;SE
5561896662;20695759;SE
5561897199;3253321;SE
5561899948;10584053;SE
5561903294;10584054;SE
5561903484;14293637;SE
5561903757;22651758;SE
5561904136;21089;SE
5561904201;22651759;SE
5561905208;18879567;SE
5561905653;17568499;SE
5561905935;10584056;SE
5561906834;20853555;SE
5561906982;21109184;SE
5561907329;16146686;SE
5561910554;23301549;SE
5561910620;20695761;SE
5561910679;10584060;SE
5561913368;21109185;SE
5561913798;22282381;SE
5561915777;16406614;SE
5561920025;18716519;SE
5561924191;22651760;SE
5561925610;392237;SE
5561925875;10584062;SE
5561926691;20964781;SE
5561927509;19878062;SE
5561927525;20695762;SE
5561927731;23521530;SE
5561928770;21561647;SE
5561929315;13831675;SE
5561929760;12499157;SE
5561930420;392238;SE
5561930719;18829767;SE
5561931345;22338153;SE
5561931956;10584065;SE
5561932897;392239;SE
5561932905;23004705;SE
5561935635;7366600;SE
5561936104;23055829;SE
5561936138;10584066;SE
5561936294;23394804;SE
5561937722;22651761;SE
5561937730;17194494;SE
5561938134;10584068;SE
5561938233;392240;SE
5561939009;21328522;SE
5561940858;20695763;SE
5561942474;21109186;SE
5561942615;18566265;SE
5561942763;10584071;SE
5561944785;16146689;SE
5561947218;22005716;SE
5561948539;10584074;SE
5561948935;22651762;SE
5561950139;12142187;SE
5561950873;20695765;SE
5561952465;15827578;SE
5561954487;7389153;SE
5561956185;20695766;SE
5561958199;16155841;SE
5561958314;10584079;SE
5561960559;10584080;SE
5561960641;23019526;SE
5561960948;17183611;SE
5561961599;16146691;SE
5561961813;10584081;SE
5561962092;10584082;SE
5561963587;392241;SE
5561964189;20482649;SE
5561967562;6996153;SE
5561967992;22708808;SE
5561970210;20695767;SE
5561970780;21371695;SE
5561973610;10584089;SE
5561973735;10584090;SE
5561973826;10584091;SE
5561974188;10584092;SE
5561974923;13390051;SE
5561976456;22651763;SE
5561976837;10584093;SE
5561977926;23004687;SE
5561978999;392243;SE
5561979211;23055919;SE
5561980102;8422149;SE
5561980300;20324048;SE
5561981316;10584094;SE
5561981423;22456511;SE
5561982751;14967493;SE
5561982868;20695768;SE
5561985440;22651764;SE
5561985903;392244;SE
5561986265;7211186;SE
5561987792;10584098;SE
5561988253;18930749;SE
5561989731;10584100;SE
5561991000;392246;SE
5561991778;16348836;SE
5561992149;10584101;SE
5561992578;15042978;SE
5561993113;20610760;SE
5561993352;21109188;SE
5561994640;6952250;SE
5561997791;14659530;SE
5562000777;392253;SE
5562002252;392260;SE
5562003755;10757297;SE
5562004431;10584103;SE
5562005537;14541599;SE
5562006261;23073805;SE
5562009448;20695769;SE
5562010685;20695770;SE
5562011220;20695772;SE
5562011261;392281;SE
5562011949;10657622;SE
5562014182;392287;SE
5562015585;20695773;SE
5562016518;10584107;SE
5562018654;22651765;SE
5562019785;10584110;SE
5562022524;22651766;SE
5562022821;12254397;SE
5562023159;392301;SE
5562023381;12459180;SE
5562024066;10584111;SE
5562025196;1552740;SE
5562028075;733873;SE
5562029107;20695774;SE
5562030451;1908208;SE
5562031038;7974364;SE
5562031525;10584114;SE
5562032259;15417524;SE
5562032721;18829894;SE
5562034750;22851471;SE
5562035096;22584899;SE
5562037258;22584583;SE
5562037746;10584120;SE
5562038207;16146693;SE
5562038298;10584122;SE
5562039148;22651767;SE
5562039726;13898226;SE
5562040237;23161803;SE
5562045194;20695775;SE
5562046218;10584125;SE
5562047315;21238948;SE
5562048511;17838845;SE
5562048545;10584126;SE
5562049691;12280620;SE
5562054949;20695776;SE
5562055623;10584130;SE
5562057900;17682615;SE
5562061126;13569196;SE
5562063874;10584132;SE
5562064906;22651768;SE
5562065267;10584135;SE
5562068956;17926327;SE
5562071372;10584136;SE
5562071547;10584137;SE
5562071729;392321;SE
5562071802;392326;SE
5562073154;10584138;SE
5562073329;22326372;SE
5562073576;20695778;SE
5562073790;17938779;SE
5562073915;18469492;SE
5562075431;392330;SE
5562076660;7278146;SE
5562079359;12181323;SE
5562079987;18695574;SE
5562080902;20695779;SE
5562083989;12181896;SE
5562084656;14776487;SE
5562085778;20024333;SE
5562092287;20695780;SE
5562092790;22997533;SE
5562094077;392348;SE
5562095280;19515005;SE
5562095363;392352;SE
5562096858;20695781;SE
5562098870;10584144;SE
5562098946;16146694;SE
5562098979;10584145;SE
5562100155;16693609;SE
5562100205;20695782;SE
5562100239;10584147;SE
5562101567;10584149;SE
5562104124;16165492;SE
5562106574;21109189;SE
5562106855;22651770;SE
5562107259;19846471;SE
5562108984;20695783;SE
5562111814;18585501;SE
5562112010;15282509;SE
5562113745;10584153;SE
5562115815;21652163;SE
5562116086;18394692;SE
5562120310;14541667;SE
5562122183;20695784;SE
5562123066;20695785;SE
5562124437;23184588;SE
5562127497;22651773;SE
5562127943;18879515;SE
5562128164;13249045;SE
5562128339;5997277;SE
5562129873;22651774;SE
5562131457;16233484;SE
5562133578;14941934;SE
5562133750;10584156;SE
5562134592;22970141;SE
5562139120;16146696;SE
5562140755;21444723;SE
5562140862;21444582;SE
5562142421;20169005;SE
5562144492;10584161;SE
5562144898;10584162;SE
5562145317;19250060;SE
5562145424;9409340;SE
5562146018;22269424;SE
5562148188;392364;SE
5562148428;2041743;SE
5562149996;417587;SE
5562150747;10584163;SE
5562151042;13569111;SE
5562152180;10584165;SE
5562153089;18709871;SE
5562154483;22734841;SE
5562158393;10584166;SE
5562159177;10584167;SE
5562161660;20695787;SE
5562165505;21109191;SE
5562166289;22651776;SE
5562169267;22651777;SE
5562171313;20695788;SE
5562171636;10584169;SE
5562171925;22205926;SE
5562172444;15682567;SE
5562172543;10584170;SE
5562173996;137589;SE
5562174580;15466832;SE
5562175850;10584171;SE
5562176072;4521468;SE
5562177427;8792151;SE
5562177807;355363;SE
5562177955;22651778;SE
5562178383;16146699;SE
5562179886;898624;SE
5562180462;16779583;SE
5562180850;12960055;SE
5562180975;22600214;SE
5562183409;11432503;SE
5562185784;19555488;SE
5562186253;22651779;SE
5562186790;392374;SE
5562187301;22651780;SE
5562187848;392377;SE
5562188358;11485308;SE
5562189059;21091;SE
5562190099;8793495;SE
5562192202;13994162;SE
5562194190;13755065;SE
5562195262;10584175;SE
5562199363;10584178;SE
5562200088;6550574;SE
5562204858;10584180;SE
5562205541;22651781;SE
5562206721;6228394;SE
5562206887;11064043;SE
5562207588;19744253;SE
5562207752;20457579;SE
5562214469;22403503;SE
5562215219;10584184;SE
5562218270;10584185;SE
5562218411;392383;SE
5562218494;22651782;SE
5562218692;20695789;SE
5562221571;18085578;SE
5562221845;23183528;SE
5562226729;10584188;SE
5562227057;14293647;SE
5562228683;10584189;SE
5562231224;10586392;SE
5562234905;392386;SE
5562235365;392390;SE
5562236561;10586393;SE
5562241348;22651783;SE
5562242221;10586395;SE
5562243609;3263154;SE
5562246487;20695790;SE
5562247998;22946726;SE
5562248459;10586398;SE
5562249366;13877204;SE
5562250471;10586399;SE
5562251792;20695792;SE
5562253582;22468205;SE
5562255223;21092;SE
5562256239;392404;SE
5562256346;7068168;SE
5562259340;22992462;SE
5562263805;18829928;SE
5562268143;18677029;SE
5562270321;10586401;SE
5562271279;23062668;SE
5562276054;2151631;SE
5562277342;14389508;SE
5562279199;22651784;SE
5562280577;392411;SE
5562281286;19444851;SE
5562282516;21298096;SE
5562286368;22651786;SE
5562288851;392414;SE
5562294420;20695793;SE
5562302173;21755227;SE
5562302462;22881705;SE
5562304534;20695794;SE
5562306067;21885552;SE
5562307545;17682780;SE
5562314533;392416;SE
5562315191;20695795;SE
5562315696;22651788;SE
5562316850;10586405;SE
5562317825;10121303;SE
5562319805;21371690;SE
5562323922;22651789;SE
5562333970;9600477;SE
5562334176;10586409;SE
5562334804;16327544;SE
5562337195;20695796;SE
5562337880;10586410;SE
5562340215;22400531;SE
5562341692;392421;SE
5562344266;22651792;SE
5562344639;19325499;SE
5562346089;20695797;SE
5562346675;392424;SE
5562346832;383706;SE
5562346865;10586415;SE
5562348978;10586416;SE
5562349398;20695799;SE
5562351907;22651793;SE
5562357383;3253469;SE
5562358415;21775913;SE
5562358779;18749499;SE
5562358993;22651794;SE
5562359447;21109192;SE
5562360478;22651795;SE
5562362508;7544347;SE
5562363712;22767774;SE
5562364272;20633502;SE
5562364397;8124017;SE
5562364678;10586422;SE
5562365311;10586423;SE
5562365634;20695800;SE
5562366251;16146701;SE
5562367259;392432;SE
5562368372;23408768;SE
5562368406;10586425;SE
5562368729;23004721;SE
5562372325;22651796;SE
5562373877;7216517;SE
5562374016;20790802;SE
5562374859;22673309;SE
5562377647;22651797;SE
5562378785;392440;SE
5562378819;21500429;SE
5562379601;22651798;SE
5562380229;18056898;SE
5562380302;3590304;SE
5562381805;3671610;SE
5562383611;392444;SE
5562384437;10586430;SE
5562384692;10586431;SE
5562386895;10586433;SE
5562388933;15707956;SE
5562394048;20455764;SE
5562394550;22239032;SE
5562394741;21145619;SE
5562398312;22651799;SE
5562399559;3383201;SE
5562400738;10586435;SE
5562402015;16146702;SE
5562403369;10586436;SE
5562405802;3671701;SE
5562408293;21500355;SE
5562408301;23149887;SE
5562409853;392454;SE
5562411172;20662554;SE
5562411222;10586440;SE
5562412592;10586443;SE
5562413434;18569511;SE
5562415892;417588;SE
5562416056;20569613;SE
5562416353;23161680;SE
5562419365;10586445;SE
5562421718;23299615;SE
5562425610;10586446;SE
5562426816;10586447;SE
5562427152;22651801;SE
5562431287;18312502;SE
5562431741;392457;SE
5562432061;10586448;SE
5562432236;23017855;SE
5562437847;15523845;SE
5562438647;10586450;SE
5562439512;10586451;SE
5562441864;22148443;SE
5562443373;15060547;SE
5562444355;15352694;SE
5562444884;21109194;SE
5562447028;16146704;SE
5562448901;22903049;SE
5562450048;10586452;SE
5562450600;17514982;SE
5562451103;10586453;SE
5562451426;16715520;SE
5562452887;10586455;SE
5562452994;22651802;SE
5562454040;10586456;SE
5562456474;10586459;SE
5562456573;10586460;SE
5562458215;20695801;SE
5562459825;22227583;SE
5562459999;10586461;SE
5562463082;14133444;SE
5562463769;10586462;SE
5562466853;392458;SE
5562467463;10586463;SE
5562467661;392461;SE
5562467737;16155728;SE
5562468172;22651803;SE
5562468180;22651804;SE
5562472091;18089492;SE
5562473743;23417734;SE
